City;Count;Average;Min;Max
Poznań;9;713.4444444444445;549.0;879.0
Wrocław;5;767.8;470.0;930.0
Żyrardów;1;450.0;450.0;450.0
Zalasewo;1;350.0;350.0;350.0
Wałbrzych;1;499.0;499.0;499.0
Warszawa;1;299.0;299.0;299.0
Kraków;1;245.0;245.0;245.0
Kościan;1;160.0;160.0;160.0
Ciechanów;1;500.0;500.0;500.0
