City;Count;Average;Min;Max
Warszawa;3;5783.333333333333;5200.0;6850.0
Toruń;1;4650.0;4650.0;4650.0
Sztum;1;5700.0;5700.0;5700.0
Sosnowiec;1;7405.0;7405.0;7405.0
Lublin;1;6400.0;6400.0;6400.0
Kraków;1;5499.0;5499.0;5499.0
Bytom;1;1349.0;1349.0;1349.0
